loss,binary_accuracy,precision,recall,auc,val_loss,val_binary_accuracy,val_precision,val_recall,val_auc
0.5156397223472595,0.7640384435653687,0.8986077308654785,0.7689717411994934,0.8390756845474243,0.6133224368095398,0.6217105388641357,0.6237623691558838,0.9947368502616882,0.8627135157585144
0.36857545375823975,0.8532692193984985,0.9125566482543945,0.8872472643852234,0.9115144610404968,0.3991442620754242,0.8338815569877625,0.8148984313011169,0.949999988079071,0.926344633102417
0.33758240938186646,0.8592307567596436,0.8997442722320557,0.9118714332580566,0.9127190113067627,0.4761020243167877,0.7401315569877625,0.7099236845970154,0.9841269850730896,0.9148837924003601
0.2893584072589874,0.8830769062042236,0.9171582460403442,0.9261849522590637,0.9363522529602051,0.4012831449508667,0.8190789222717285,0.7889125943183899,0.9711285829544067,0.9252141714096069
0.28316730260849,0.882115364074707,0.9134983420372009,0.9289050102233887,0.9373712539672852,0.5490199327468872,0.7434210777282715,0.7088847160339355,0.9946949481964111,0.929266095161438
